location,EW,EW_start_date,pop,cases,cases_est,cases_est_min,cases_est_max,p_rt1,p_inc100k,Sublocation,alert,id,model_version,tweet,Rt,receptivity,transmission,epidemic_threshold
D,201620,2016-05-15,890480,52,52.0,52,52,0.89692736,5.839547,0,1,240810220162019589,2023-08-20,0,1.3016348,0,0,1
D,201621,2016-05-22,890480,56,56.0,56,56,0.85827416,6.288743,0,1,240810220162119589,2023-08-20,0,1.2372614,0,0,1
D,201622,2016-05-29,890480,42,42.0,42,42,0.20345986,4.7165575,0,1,240810220162219589,2023-08-20,0,0.8415195,0,0,1
D,201623,2016-06-05,890480,35,35.0,35,35,0.05451807,3.9304645,0,1,240810220162319589,2023-08-20,0,0.70518214,0,0,0
D,201624,2016-06-12,890480,53,53.0,53,53,0.8020087,5.951846,0,1,240810220162419589,2023-08-20,0,1.1869313,0,0,1
D,201625,2016-06-19,890480,41,41.0,41,41,0.43774414,4.6042585,0,1,240810220162519589,2023-08-20,0,0.9664343,0,0,1
D,201626,2016-06-26,890480,26,26.0,26,26,0.017032897,2.9197736,0,1,240810220162619589,2023-08-20,0,0.59824693,0,0,0
D,201627,2016-07-03,890480,32,32.0,32,32,0.19255881,3.5935676,0,1,240810220162719589,2023-08-20,0,0.8145929,0,0,0
D,201628,2016-07-10,890480,19,19.0,19,19,0.031696044,2.1336808,0,1,240810220162819589,2023-08-20,0,0.5921857,0,0,0
D,201629,2016-07-17,890480,19,19.0,19,19,0.11280889,2.1336808,0,1,240810220162919589,2023-08-20,0,0.70023036,0,0,0
D,201630,2016-07-24,890480,13,13.0,13,13,0.05693021,1.4598868,0,1,240810220163019589,2023-08-20,0,0.58519256,0,0,0
D,201631,2016-07-31,890480,9,9.0,9,9,0.042714518,1.0106908,0,1,240810220163119589,2023-08-20,0,0.5097016,0,0,0
D,201632,2016-08-07,890480,18,18.0,18,18,0.7572359,2.0213816,0,1,240810220163219589,2023-08-20,0,1.2761924,0,0,0
D,201633,2016-08-14,890480,16,16.0,16,16,0.70947284,1.7967838,0,1,240810220163319589,2023-08-20,0,1.2241977,0,0,0
D,201634,2016-08-21,890480,22,22.0,22,22,0.87067926,2.4705777,0,1,240810220163419589,2023-08-20,0,1.4467299,0,0,0
D,201635,2016-08-28,890480,9,9.0,9,9,0.052137442,1.0106908,0,1,240810220163519589,2023-08-20,0,0.5265027,0,0,0
D,201636,2016-09-04,890480,13,13.0,13,13,0.2540833,1.4598868,0,1,240810220163619589,2023-08-20,0,0.78590816,0,0,0
D,201637,2016-09-11,890480,13,13.0,13,13,0.44479725,1.4598868,0,1,240810220163719589,2023-08-20,0,0.9484765,0,0,0
D,201638,2016-09-18,890480,6,6.0,6,6,0.06912135,0.6737939,0,1,240810220163819589,2023-08-20,0,0.4960857,0,0,0
D,201639,2016-09-25,890480,3,3.0,3,3,0.014491449,0.33689696,0,1,240810220163919589,2023-08-20,0,0.28486636,0,0,0
D,201640,2016-10-02,890480,7,7.0,7,7,0.45807555,0.7860929,0,1,240810220164019589,2023-08-20,0,0.9475004,0,0,0
D,201641,2016-10-09,890480,5,5.0,5,5,0.45198223,0.56149495,0,1,240810220164119589,2023-08-20,0,0.93055546,0,0,0
D,201642,2016-10-16,890480,8,8.0,8,8,0.75510436,0.8983919,0,1,240810220164219589,2023-08-20,0,1.4431049,0,0,0
D,201643,2016-10-23,890480,13,13.0,13,13,0.9351468,1.4598868,0,1,240810220164319589,2023-08-20,0,1.9949427,0,0,0
D,201644,2016-10-30,890480,3,3.0,3,3,0.051959127,0.33689696,0,1,240810220164419589,2023-08-20,0,0.37032288,0,0,0
D,201645,2016-11-06,890480,5,5.0,5,5,0.16623579,0.56149495,0,1,240810220164519589,2023-08-20,0,0.59387565,0,0,0
D,201646,2016-11-13,890480,11,11.0,11,11,0.85994625,1.2352889,0,1,240810220164619589,2023-08-20,0,1.6663564,0,0,0
D,201647,2016-11-20,890480,13,13.0,13,13,0.9236803,1.4598868,0,1,240810220164719589,2023-08-20,0,1.9055433,0,0,0
D,201648,2016-11-27,890480,15,15.0,15,15,0.85815936,1.6844847,0,1,240810220164819589,2023-08-20,0,1.5346261,0,0,0
D,201649,2016-12-04,890480,11,11.0,11,11,0.38750786,1.2352889,0,1,240810220164919589,2023-08-20,0,0.89022756,0,0,0
D,201650,2016-12-11,890480,7,7.0,7,7,0.09023784,0.7860929,0,1,240810220165019589,2023-08-20,0,0.5474803,0,0,0
D,201651,2016-12-18,890480,3,3.0,3,3,0.013773821,0.33689696,0,1,240810220165119589,2023-08-20,0,0.28235292,0,0,0
D,201652,2016-12-25,890480,7,7.0,7,7,0.4539196,0.7860929,0,1,240810220165219589,2023-08-20,0,0.9424968,0,0,0
D,201701,2017-01-01,890480,10,10.0,10,10,0.8635638,1.1229899,0,1,240810220170119589,2023-08-20,0,1.728172,0,0,0
D,201702,2017-01-08,890480,9,9.0,9,9,0.7104406,1.0106908,0,1,240810220170219589,2023-08-20,0,1.3133225,0,0,0
D,201703,2017-01-15,890480,9,9.0,9,9,0.54465127,1.0106908,0,1,240810220170319589,2023-08-20,0,1.0536959,0,0,0
D,201704,2017-01-22,890480,7,7.0,7,7,0.30716386,0.7860929,0,1,240810220170419589,2023-08-20,0,0.78142035,0,0,0
D,201705,2017-01-29,890480,9,9.0,9,9,0.5468231,1.0106908,0,1,240810220170519589,2023-08-20,0,1.0564278,0,0,0
D,201706,2017-02-05,890480,15,15.0,15,15,0.9157903,1.6844847,0,1,240810220170619589,2023-08-20,0,1.7669693,0,0,0
D,201707,2017-02-12,890480,2,2.0,2,2,0.00770879,0.22459798,0,1,240810220170719589,2023-08-20,0,0.20944662,0,0,0
D,201708,2017-02-19,890480,9,9.0,9,9,0.4479641,1.0106908,0,1,240810220170819589,2023-08-20,0,0.942332,0,0,0
D,201709,2017-02-26,890480,15,15.0,15,15,0.93526745,1.6844847,0,1,240810220170919589,2023-08-20,0,1.8907866,0,0,0
D,201710,2017-03-05,890480,5,5.0,5,5,0.14270084,0.56149495,0,1,240810220171019589,2023-08-20,0,0.56659544,0,0,0
D,201711,2017-03-12,890480,5,5.0,5,5,0.09666924,0.56149495,0,1,240810220171119589,2023-08-20,0,0.5093022,0,0,0
D,201712,2017-03-19,890480,14,14.0,14,14,0.9016204,1.5721858,0,1,240810220171219589,2023-08-20,0,1.7312157,0,0,0
D,201713,2017-03-26,890480,15,15.0,15,15,0.9244967,1.6844847,0,1,240810220171319589,2023-08-20,0,1.8177278,0,0,0
D,201714,2017-04-02,890480,11,11.0,11,11,0.46941185,1.2352889,0,1,240810220171419589,2023-08-20,0,0.96863836,0,0,0
D,201715,2017-04-09,890480,12,12.0,12,12,0.42132497,1.3475878,0,1,240810220171519589,2023-08-20,0,0.92482495,0,0,0
D,201716,2017-04-16,890480,16,16.0,16,16,0.74318355,1.7967838,0,1,240810220171619589,2023-08-20,0,1.2734641,0,0,0
D,201717,2017-04-23,890480,13,13.0,13,13,0.5083662,1.4598868,0,1,240810220171719589,2023-08-20,0,1.0081438,0,0,0
D,201718,2017-04-30,890480,10,10.0,10,10,0.2228535,1.1229899,0,1,240810220171819589,2023-08-20,0,0.7334328,0,0,0
D,201719,2017-05-07,890480,5,5.0,5,5,0.03149571,0.56149495,0,1,240810220171919589,2023-08-20,0,0.40173182,0,0,0
D,201720,2017-05-14,890480,5,5.0,5,5,0.10829427,0.56149495,0,1,240810220172019589,2023-08-20,0,0.5244728,0,0,0
D,201721,2017-05-21,890480,1,1.0,1,1,0.011416959,0.11229899,0,1,240810220172119589,2023-08-20,0,0.15497442,0,0,0
D,201722,2017-05-28,890480,7,7.0,7,7,0.78657854,0.7860929,0,1,240810220172219589,2023-08-20,0,1.5822229,0,0,0
D,201723,2017-06-04,890480,14,14.0,14,14,0.99092954,1.5721858,0,1,240810220172319589,2023-08-20,0,3.2003646,0,0,0
D,201724,2017-06-11,890480,12,12.0,12,12,0.8604755,1.3475878,0,1,240810220172419589,2023-08-20,0,1.6296554,0,0,0
D,201725,2017-06-18,890480,6,6.0,6,6,0.12246248,0.6737939,0,1,240810220172519589,2023-08-20,0,0.5669247,0,0,0
D,201726,2017-06-25,890480,11,11.0,11,11,0.53464055,1.2352889,0,1,240810220172619589,2023-08-20,0,1.0373769,0,0,0
D,201727,2017-07-02,890480,8,8.0,8,8,0.3853909,0.8983919,0,1,240810220172719589,2023-08-20,0,0.87165475,0,0,0
D,201728,2017-07-09,890480,3,3.0,3,3,0.039254468,0.33689696,0,1,240810220172819589,2023-08-20,0,0.34686878,0,0,0
D,201729,2017-07-16,890480,9,9.0,9,9,0.65318245,1.0106908,0,1,240810220172919589,2023-08-20,0,1.2090178,0,0,0
D,201730,2017-07-23,890480,17,17.0,17,17,0.9843094,1.9090828,0,1,240810220173019589,2023-08-20,0,2.4816453,0,0,0
D,201731,2017-07-30,890480,9,9.0,9,9,0.46224982,1.0106908,0,1,240810220173119589,2023-08-20,0,0.9577206,0,0,0
D,201732,2017-08-06,890480,12,12.0,12,12,0.50130206,1.3475878,0,1,240810220173219589,2023-08-20,0,1.0013107,0,0,0
D,201733,2017-08-13,890480,13,13.0,13,13,0.59602064,1.4598868,0,1,240810220173319589,2023-08-20,0,1.1007793,0,0,0
D,201734,2017-08-20,890480,19,19.0,19,19,0.8962888,2.1336808,0,1,240810220173419589,2023-08-20,0,1.5709441,0,0,0
D,201735,2017-08-27,890480,90,90.0,90,90,1.0,10.106909,0,1,240810220173519589,2023-08-20,0,4.969905,0,1,1
D,201736,2017-09-03,890480,9,9.0,9,9,4.0263494e-05,1.0106908,0,1,240810220173619589,2023-08-20,0,0.26722986,0,0,0
D,201737,2017-09-10,890480,9,9.0,9,9,2.1050373e-07,1.0106908,0,1,240810220173719589,2023-08-20,0,0.20490777,0,0,0
D,201738,2017-09-17,890480,14,14.0,14,14,0.008524956,1.5721858,0,1,240810220173819589,2023-08-20,0,0.47640896,0,0,0
D,201739,2017-09-24,890480,7,7.0,7,7,0.048007227,0.7860929,0,1,240810220173919589,2023-08-20,0,0.48346236,0,0,0
D,201740,2017-10-01,890480,12,12.0,12,12,0.5847751,1.3475878,0,1,240810220174019589,2023-08-20,0,1.0917068,0,0,0
D,201741,2017-10-08,890480,11,11.0,11,11,0.56895304,1.2352889,0,1,240810220174119589,2023-08-20,0,1.0767831,0,0,0
D,201742,2017-10-15,890480,14,14.0,14,14,0.7509109,1.5721858,0,1,240810220174219589,2023-08-20,0,1.3089308,0,0,0
D,201743,2017-10-22,890480,5,5.0,5,5,0.050106492,0.56149495,0,1,240810220174319589,2023-08-20,0,0.43895227,0,0,0
D,201744,2017-10-29,890480,10,10.0,10,10,0.43957844,1.1229899,0,1,240810220174419589,2023-08-20,0,0.93655455,0,0,0
D,201745,2017-11-05,890480,7,7.0,7,7,0.31832436,0.7860929,0,1,240810220174519589,2023-08-20,0,0.7929328,0,0,0
D,201746,2017-11-12,890480,4,4.0,4,4,0.11746268,0.44919595,0,1,240810220174619589,2023-08-20,0,0.50535196,0,0,0
D,201747,2017-11-19,890480,4,4.0,4,4,0.19153906,0.44919595,0,1,240810220174719589,2023-08-20,0,0.5943854,0,0,0
D,201748,2017-11-26,890480,8,8.0,8,8,0.78288496,0.8983919,0,1,240810220174819589,2023-08-20,0,1.5228425,0,0,0
D,201749,2017-12-03,890480,8,8.0,8,8,0.77334934,0.8983919,0,1,240810220174919589,2023-08-20,0,1.4941288,0,0,0
D,201750,2017-12-10,890480,3,3.0,3,3,0.11398517,0.33689696,0,1,240810220175019589,2023-08-20,0,0.4611488,0,0,0
D,201751,2017-12-17,890480,7,7.0,7,7,0.559698,0.7860929,0,1,240810220175119589,2023-08-20,0,1.08262,0,0,0
D,201752,2017-12-24,890480,4,4.0,4,4,0.3058586,0.44919595,0,1,240810220175219589,2023-08-20,0,0.72825885,0,0,0
D,201801,2017-12-31,890480,10,10.0,10,10,0.88213015,1.1229899,0,1,240810220180119589,2023-08-20,0,1.820093,0,0,0
D,201802,2018-01-07,890480,15,15.0,15,15,0.96690774,1.6844847,0,1,240810220180219589,2023-08-20,0,2.2329268,0,0,0
D,201803,2018-01-14,890480,4,4.0,4,4,0.06684267,0.44919595,0,1,240810220180319589,2023-08-20,0,0.43501216,0,0,0
D,201804,2018-01-21,890480,10,10.0,10,10,0.48557582,1.1229899,0,1,240810220180419589,2023-08-20,0,0.98434556,0,0,0
D,201805,2018-01-28,890480,8,8.0,8,8,0.43651277,0.8983919,0,1,240810220180519589,2023-08-20,0,0.92640376,0,0,0
D,201806,2018-02-04,890480,7,7.0,7,7,0.3829506,0.7860929,0,1,240810220180619589,2023-08-20,0,0.8614603,0,0,0
D,201807,2018-02-11,890480,9,9.0,9,9,0.59077495,1.0106908,0,1,240810220180719589,2023-08-20,0,1.1145862,0,0,0
D,201808,2018-02-18,890480,15,15.0,15,15,0.9236582,1.6844847,0,1,240810220180819589,2023-08-20,0,1.8125526,0,0,0
D,201809,2018-02-25,890480,8,8.0,8,8,0.32909662,0.8983919,0,1,240810220180919589,2023-08-20,0,0.814451,0,0,0
D,201810,2018-03-04,890480,18,18.0,18,18,0.8892371,2.0213816,0,1,240810220181019589,2023-08-20,0,1.5673695,0,0,0
D,201811,2018-03-11,890480,18,18.0,18,18,0.8362081,2.0213816,0,1,240810220181119589,2023-08-20,0,1.4210784,0,0,0
D,201812,2018-03-18,890480,17,17.0,17,17,0.62322307,1.9090828,0,1,240810220181219589,2023-08-20,0,1.115431,0,0,0
D,201813,2018-03-25,890480,16,16.0,16,16,0.42911085,1.7967838,0,1,240810220181319589,2023-08-20,0,0.9404345,0,0,0
D,201814,2018-04-01,890480,25,25.0,25,25,0.8824846,2.8074746,0,1,240810220181419589,2023-08-20,0,1.4394196,0,0,0
D,201815,2018-04-04,890480,19,19.0,19,19,0.5246873,2.1336808,0,1,240810220181519589,2023-08-20,0,1.0201683,0,0,0
D,201816,2018-04-15,890480,16,16.0,16,16,0.23457244,1.7967838,0,1,240810220181619589,2023-08-20,0,0.7879278,0,0,0
D,201817,2018-04-22,890480,13,13.0,13,13,0.13534258,1.4598868,0,1,240810220181719589,2023-08-20,0,0.67905617,0,0,0
D,201818,2018-04-29,890480,9,9.0,9,9,0.074912325,1.0106908,0,1,240810220181819589,2023-08-20,0,0.56127065,0,0,0
D,201819,2018-05-06,890480,16,16.0,16,16,0.6979571,1.7967838,0,1,240810220181919589,2023-08-20,0,1.2086267,0,0,0
D,201820,2018-05-13,890480,10,10.0,10,10,0.32440838,1.1229899,0,1,240810220182019589,2023-08-20,0,0.82651657,0,0,0
D,201821,2018-05-20,890480,10,10.0,10,10,0.30998367,1.1229899,0,1,240810220182119589,2023-08-20,0,0.8132857,0,0,0
D,201822,2018-05-27,890480,18,18.0,18,18,0.8762949,2.0213816,0,1,240810220182219589,2023-08-20,0,1.5256562,0,0,0
D,201823,2018-06-03,890480,20,20.0,20,20,0.9012665,2.2459798,0,1,240810220182319589,2023-08-20,0,1.5686363,0,0,0
D,201824,2018-06-10,890480,11,11.0,11,11,0.17962539,1.2352889,0,1,240810220182419589,2023-08-20,0,0.7030539,0,0,0
D,201825,2018-06-17,890480,17,17.0,17,17,0.53483635,1.9090828,0,1,240810220182519589,2023-08-20,0,1.0302889,0,0,0
D,201826,2018-06-24,890480,17,17.0,17,17,0.6207195,1.9090828,0,1,240810220182619589,2023-08-20,0,1.1128097,0,0,0
D,201827,2018-07-01,890480,14,14.0,14,14,0.39148608,1.5721858,0,1,240810220182719589,2023-08-20,0,0.90474236,0,0,0
D,201828,2018-07-08,890480,11,11.0,11,11,0.18363419,1.2352889,0,1,240810220182819589,2023-08-20,0,0.70685124,0,0,0
D,201829,2018-07-15,890480,11,11.0,11,11,0.27550095,1.2352889,0,1,240810220182919589,2023-08-20,0,0.7900271,0,0,0
D,201830,2018-07-22,890480,13,13.0,13,13,0.5697008,1.4598868,0,1,240810220183019589,2023-08-20,0,1.0713515,0,0,0
D,201831,2018-07-29,890480,14,14.0,14,14,0.67134196,1.5721858,0,1,240810220183119589,2023-08-20,0,1.1879464,0,0,0
D,201832,2018-08-05,890480,16,16.0,16,16,0.73045075,1.7967838,0,1,240810220183219589,2023-08-20,0,1.2541524,0,0,0
D,201833,2018-08-12,890480,19,19.0,19,19,0.7971201,2.1336808,0,1,240810220183319589,2023-08-20,0,1.3312107,0,0,0
D,201834,2018-08-19,890480,12,12.0,12,12,0.23357533,1.3475878,0,1,240810220183419589,2023-08-20,0,0.7610288,0,0,0
D,201835,2018-08-26,890480,13,13.0,13,13,0.293647,1.4598868,0,1,240810220183519589,2023-08-20,0,0.8190554,0,0,0
D,201836,2018-09-02,890480,10,10.0,10,10,0.20254764,1.1229899,0,1,240810220183619589,2023-08-20,0,0.71439093,0,0,0
D,201837,2018-09-09,890480,6,6.0,6,6,0.0736544,0.6737939,0,1,240810220183719589,2023-08-20,0,0.5028418,0,0,0
D,201838,2018-09-16,890480,5,5.0,5,5,0.105838515,0.56149495,0,1,240810220183819589,2023-08-20,0,0.5213177,0,0,0
D,201839,2018-09-23,890480,14,14.0,14,14,0.92393786,1.5721858,0,1,240810220183919589,2023-08-20,0,1.8575721,0,0,0
D,201840,2018-09-30,890480,9,9.0,9,9,0.6062066,1.0106908,0,1,240810220184019589,2023-08-20,0,1.1364781,0,0,0
D,201841,2018-10-07,890480,11,11.0,11,11,0.59372133,1.2352889,0,1,240810220184119589,2023-08-20,0,1.1070068,0,0,0
D,201842,2018-10-14,890480,18,18.0,18,18,0.9107289,2.0213816,0,1,240810220184219589,2023-08-20,0,1.6499397,0,0,0
D,201843,2018-10-21,890480,11,11.0,11,11,0.3923839,1.2352889,0,1,240810220184319589,2023-08-20,0,0.8947217,0,0,0
D,201844,2018-10-28,890480,9,9.0,9,9,0.16413781,1.0106908,0,1,240810220184419589,2023-08-20,0,0.66475224,0,0,0
D,201845,2018-11-04,890480,8,8.0,8,8,0.180229,0.8983919,0,1,240810220184519589,2023-08-20,0,0.6672688,0,0,0
D,201846,2018-11-11,890480,10,10.0,10,10,0.52294326,1.1229899,0,1,240810220184619589,2023-08-20,0,1.0256782,0,0,0
D,201847,2018-11-18,890480,6,6.0,6,6,0.22711101,0.6737939,0,1,240810220184719589,2023-08-20,0,0.6827424,0,0,0
D,201848,2018-11-25,890480,9,9.0,9,9,0.5585733,1.0106908,0,1,240810220184819589,2023-08-20,0,1.0714252,0,0,0
D,201849,2018-12-02,890480,1,1.0,1,1,0.0054542567,0.11229899,0,1,240810220184919589,2023-08-20,0,0.13300699,0,0,0
D,201850,2018-12-09,890480,8,8.0,8,8,0.67926514,0.8983919,0,1,240810220185019589,2023-08-20,0,1.2712965,0,0,0
D,201851,2018-12-16,890480,2,2.0,2,2,0.10999204,0.22459798,0,1,240810220185119589,2023-08-20,0,0.4008197,0,0,0
D,201852,2018-12-23,890480,3,3.0,3,3,0.26961064,0.33689696,0,1,240810220185219589,2023-08-20,0,0.65312755,0,0,0
D,201901,2018-12-30,890480,1,1.0,1,1,0.08199905,0.11229899,0,1,240810220190119589,2023-08-20,0,0.27714273,0,0,0
D,201902,2019-01-06,890480,5,5.0,5,5,0.8201767,0.56149495,0,1,240810220190219589,2023-08-20,0,1.9009478,0,0,0
D,201903,2019-01-13,890480,5,5.0,5,5,0.8056185,0.56149495,0,1,240810220190319589,2023-08-20,0,1.8193417,0,0,0
D,201904,2019-01-20,890480,1,1.0,1,1,0.078430824,0.11229899,0,1,240810220190419589,2023-08-20,0,0.27229887,0,0,0
D,201905,2019-01-27,890480,4,4.0,4,4,0.54083115,0.44919595,0,1,240810220190519589,2023-08-20,0,1.0723672,0,0,0
D,201906,2019-02-03,890480,2,2.0,2,2,0.31880116,0.22459798,0,1,240810220190619589,2023-08-20,0,0.6758008,0,0,0
D,201907,2019-02-10,890480,4,4.0,4,4,0.68356353,0.44919595,0,1,240810220190719589,2023-08-20,0,1.4134787,0,0,0
D,201908,2019-02-17,890480,2,2.0,2,2,0.32527944,0.22459798,0,1,240810220190819589,2023-08-20,0,0.6852945,0,0,0
D,201909,2019-02-24,890480,5,5.0,5,5,0.766273,0.56149495,0,1,240810220190919589,2023-08-20,0,1.6368331,0,0,0
D,201910,2019-03-03,890480,4,4.0,4,4,0.6054574,0.44919595,0,1,240810220191019589,2023-08-20,0,1.2057506,0,0,0
D,201911,2019-03-10,890480,7,7.0,7,7,0.82342285,0.7860929,0,1,240810220191119589,2023-08-20,0,1.7284647,0,0,0
D,201912,2019-03-17,890480,14,14.0,14,14,0.9793172,1.5721858,0,1,240810220191219589,2023-08-20,0,2.6016142,0,0,0
D,201913,2019-03-24,890480,30,30.0,30,30,0.9997543,3.3689694,0,1,240810220191319589,2023-08-20,0,3.3159597,0,0,0
D,201914,2019-03-31,890480,11,11.0,11,11,0.19302207,1.2352889,0,1,240810220191419589,2023-08-20,0,0.715661,0,0,0
D,201915,2019-04-07,890480,14,14.0,14,14,0.18115431,1.5721858,0,1,240810220191519589,2023-08-20,0,0.7303174,0,0,0
D,201916,2019-04-14,890480,16,16.0,16,16,0.45160657,1.7967838,0,1,240810220191619589,2023-08-20,0,0.95886636,0,0,0
D,201917,2019-04-21,890480,18,18.0,18,18,0.7161433,2.0213816,0,1,240810220191719589,2023-08-20,0,1.2184427,0,0,0
D,201918,2019-04-28,890480,32,32.0,32,32,0.9878147,3.5935676,0,1,240810220191819589,2023-08-20,0,1.9297347,0,0,0
D,201919,2019-05-05,890480,36,36.0,36,36,0.97317344,4.042763,0,1,240810220191919589,2023-08-20,0,1.6706972,0,0,0
D,201920,2019-05-12,890480,28,28.0,28,28,0.48544407,3.1443715,0,1,240810220192019589,2023-08-20,0,0.9903884,0,0,0
D,201921,2019-05-19,890480,31,31.0,31,31,0.46964797,3.4812686,0,1,240810220192119589,2023-08-20,0,0.98105854,0,0,0
D,201922,2019-05-26,890480,35,35.0,35,35,0.6862343,3.9304645,0,1,240810220192219589,2023-08-20,0,1.1260626,0,0,0
D,201923,2019-06-02,890480,44,44.0,44,44,0.91584575,4.9411554,0,1,240810220192319589,2023-08-20,0,1.3717893,0,0,1
D,201924,2019-06-09,890480,39,39.0,39,39,0.64102316,4.3796606,0,1,240810220192419589,2023-08-20,0,1.0865921,0,0,1
D,201925,2019-06-16,890480,51,51.0,51,51,0.8765922,5.727248,0,1,240810220192519589,2023-08-20,0,1.2745057,0,0,1
D,201926,2019-06-23,890480,42,42.0,42,42,0.46329692,4.7165575,0,1,240810220192619589,2023-08-20,0,0.9802901,0,0,1
D,201927,2019-06-30,890480,24,24.0,24,24,0.0074412283,2.6951756,0,1,240810220192719589,2023-08-20,0,0.5482409,0,0,0
D,201928,2019-07-07,890480,21,21.0,21,21,0.01117493,2.3582788,0,1,240810220192819589,2023-08-20,0,0.54769415,0,0,0
D,201929,2019-07-14,890480,25,25.0,25,25,0.28701225,2.8074746,0,1,240810220192919589,2023-08-20,0,0.859081,0,0,0
D,201930,2019-07-21,890480,25,25.0,25,25,0.552509,2.8074746,0,1,240810220193019589,2023-08-20,0,1.0380741,0,0,0
D,201931,2019-07-28,890480,16,16.0,16,16,0.114382155,1.7967838,0,1,240810220193119589,2023-08-20,0,0.6821029,0,0,0
D,201932,2019-08-04,890480,15,15.0,15,15,0.12302609,1.6844847,0,1,240810220193219589,2023-08-20,0,0.6833684,0,0,0
D,201933,2019-08-11,890480,16,16.0,16,16,0.34101763,1.7967838,0,1,240810220193319589,2023-08-20,0,0.8708962,0,0,0
D,201934,2019-08-18,890480,7,7.0,7,7,0.031245586,0.7860929,0,1,240810220193419589,2023-08-20,0,0.4496244,0,0,0
D,201935,2019-08-25,890480,9,9.0,9,9,0.18259785,1.0106908,0,1,240810220193519589,2023-08-20,0,0.6833516,0,0,0
D,201936,2019-09-01,890480,8,8.0,8,8,0.30191222,0.8983919,0,1,240810220193619589,2023-08-20,0,0.7875606,0,0,0
D,201937,2019-09-08,890480,6,6.0,6,6,0.25082928,0.6737939,0,1,240810220193719589,2023-08-20,0,0.7078394,0,0,0
D,201938,2019-09-15,890480,5,5.0,5,5,0.22808905,0.56149495,0,1,240810220193819589,2023-08-20,0,0.6629601,0,0,0
D,201939,2019-09-22,890480,6,6.0,6,6,0.45525137,0.6737939,0,1,240810220193919589,2023-08-20,0,0.9400964,0,0,0
D,201940,2019-09-29,890480,8,8.0,8,8,0.729416,0.8983919,0,1,240810220194019589,2023-08-20,0,1.3785824,0,0,0
D,201941,2019-10-06,890480,5,5.0,5,5,0.3579952,0.56149495,0,1,240810220194119589,2023-08-20,0,0.81039333,0,0,0
D,201942,2019-10-13,890480,4,4.0,4,4,0.22079681,0.44919595,0,1,240810220194219589,2023-08-20,0,0.6282581,0,0,0
D,201943,2019-10-20,890480,5,5.0,5,5,0.4343142,0.56149495,0,1,240810220194319589,2023-08-20,0,0.9065797,0,0,0
D,201944,2019-10-27,890480,7,7.0,7,7,0.74160403,0.7860929,0,1,240810220194419589,2023-08-20,0,1.4425226,0,0,0
D,201945,2019-11-03,890480,4,4.0,4,4,0.34166676,0.44919595,0,1,240810220194519589,2023-08-20,0,0.7724135,0,0,0
D,201946,2019-11-10,890480,7,7.0,7,7,0.6598756,0.7860929,0,1,240810220194619589,2023-08-20,0,1.2528027,0,0,0
D,201947,2019-11-17,890480,6,6.0,6,6,0.54899716,0.6737939,0,1,240810220194719589,2023-08-20,0,1.072258,0,0,0
D,201948,2019-11-24,890480,8,8.0,8,8,0.7048828,0.8983919,0,1,240810220194819589,2023-08-20,0,1.3234363,0,0,0
D,201949,2019-12-01,890480,6,6.0,6,6,0.4312001,0.6737939,0,1,240810220194919589,2023-08-20,0,0.90980464,0,0,0
D,201950,2019-12-08,890480,8,8.0,8,8,0.6128207,0.8983919,0,1,240810220195019589,2023-08-20,0,1.1554477,0,0,0
D,201951,2019-12-15,890480,1,1.0,1,1,0.009788539,0.11229899,0,1,240810220195119589,2023-08-20,0,0.14981967,0,0,0
D,201952,2019-12-22,890480,9,9.0,9,9,0.8024091,1.0106908,0,1,240810220195219589,2023-08-20,0,1.5435504,0,0,0
D,202001,2019-12-29,890480,1,1.0,1,1,0.032879915,0.11229899,0,1,240810220200119589,2023-08-20,0,0.2029777,0,0,0
D,202002,2020-01-05,890480,8,8.0,8,8,0.80920285,0.8983919,0,1,240810220200219589,2023-08-20,0,1.6109713,0,0,0
D,202003,2020-01-12,890480,10,10.0,10,10,0.9025497,1.1229899,0,1,240810220200319589,2023-08-20,0,1.944536,0,0,0
D,202004,2020-01-19,890480,11,11.0,11,11,0.838011,1.2352889,0,1,240810220200419589,2023-08-20,0,1.5853463,0,0,0
D,202005,2020-01-26,890480,4,4.0,4,4,0.07645483,0.44919595,0,1,240810220200519589,2023-08-20,0,0.44959715,0,0,0
D,202006,2020-02-02,890480,13,13.0,13,13,0.81385,1.4598868,0,1,240810220200619589,2023-08-20,0,1.4581505,0,0,0
D,202007,2020-02-09,890480,8,8.0,8,8,0.45860013,0.8983919,0,1,240810220200719589,2023-08-20,0,0.9511913,0,0,0
D,202008,2020-02-16,890480,2,2.0,2,2,0.011847651,0.22459798,0,1,240810220200819589,2023-08-20,0,0.22631675,0,0,0
D,202009,2020-02-23,890480,16,16.0,16,16,0.9546231,1.7967838,0,1,240810220200919589,2023-08-20,0,2.0123208,1,0,0
D,202010,2020-03-01,890480,4,4.0,4,4,0.13751535,0.44919595,0,1,240810220201019589,2023-08-20,0,0.5303462,0,0,0
D,202011,2020-03-08,890480,6,6.0,6,6,0.237486,0.6737939,0,1,240810220201119589,2023-08-20,0,0.6937266,0,0,0
D,202012,2020-03-15,890480,1,1.0,1,1,0.0071974494,0.11229899,0,1,240810220201219589,2023-08-20,0,0.140483,0,0,0
