location,date,temperature_2m_min,temperature_2m_max,temperature_2m_mean,apparent_temperature_min,apparent_temperature_max,apparent_temperature_mean,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,precipitation_sum,precipitation_hours,rain_sum,showers_sum,precipitation_probability_min,precipitation_probability_max,precipitation_probability_mean,sunshine_duration,daylight_duration,shortwave_radiation_sum,cloud_cover_mean,dew_point_2m_min,dew_point_2m_max,dew_point_2m_mean,relative_humidity_2m_mean,soil_moisture_0_to_7cm_mean,et0_fao_evapotranspiration
C,2016-04-10,23.561,31.811,26.875586,28.394497,38.9204,32.461277,7.628263,20.16,321.0982,2.0,10.0,2.0,0.0,,,,40303.09,43076.996,21.66,74.375,23.261,25.361,23.911001,84.978165,0.46566668,4.4535627
C,2016-04-11,24.111,32.461,27.58808,29.46397,40.198246,33.48908,7.9932976,19.08,5.480111,1.3,4.0,1.3,0.0,,,,38997.496,43053.14,20.91,88.958336,23.661001,25.561,24.373503,83.77254,0.46683326,4.3893814
C,2016-04-12,23.711,29.461,26.038084,28.424538,34.459736,31.20298,12.7279215,25.919998,146.34677,6.2,12.0,6.2,0.0,,,,27302.045,43029.38,13.57,96.125,23.161001,24.961,24.100586,89.602325,0.4777083,2.7417743
C,2016-04-13,22.711,31.061,26.158913,27.253801,37.36188,31.690168,6.638072,22.319998,175.2166,5.9999995,10.0,5.9999995,0.0,,,,37953.734,43005.723,17.69,95.333336,22.711,24.961,23.738083,87.3296,0.49162498,3.6024883
C,2016-04-14,23.461,29.611,25.50058,28.898808,34.6082,31.044237,7.92,18.0,42.94412,19.300001,15.0,19.300001,0.0,,,,20612.836,42982.2,12.59,97.375,23.111,25.711,24.052666,92.207375,0.48100004,2.5508935
C,2016-04-15,22.761,28.461,24.675581,27.636309,35.11469,30.11383,8.435069,19.08,53.591167,15.7,22.0,15.7,0.0,,,,21413.932,42958.816,11.54,98.958336,22.761,24.761,23.658918,94.38433,0.48241666,2.3532436
C,2016-04-16,23.611,29.261,25.225584,28.948982,35.562153,30.997622,5.991594,25.56,180.83635,13.7,12.0,13.7,0.0,,,,24944.166,42935.594,13.17,99.375,23.311,25.211,24.171417,94.22973,0.4577084,2.6205764
C,2016-04-17,23.111,30.361,25.75683,27.710543,37.44964,31.379051,6.618519,22.68,221.27324,4.8,9.0,4.8,0.0,,,,37165.016,42912.55,18.0,87.041664,23.111,24.411001,23.886,90.139435,0.48699996,3.6484985
C,2016-04-18,23.461,29.811,25.725584,28.301651,36.835316,31.28956,7.928177,21.599998,267.61407,0.4,2.0,0.4,0.0,,,,33970.082,42889.703,15.42,95.166664,22.611,25.411001,24.01517,90.79783,0.49133334,3.1497962
C,2016-04-19,23.711,29.311,26.019331,29.115623,34.97003,31.548487,5.8603754,20.519999,351.29987,5.2,4.0,5.2,0.0,,,,33797.75,42867.062,16.61,85.291664,23.161001,24.861,24.002665,89.32059,0.48066667,3.3609817
C,2016-04-20,23.311,32.260998,27.1485,28.384163,38.772465,32.673405,6.489992,19.08,50.05175,0.4,2.0,0.4,0.0,,,,39968.484,42844.66,22.77,51.541668,22.311,25.261,23.433914,81.868256,0.47004163,4.6933084
C,2016-04-21,22.911001,31.111,26.57975,27.675406,38.81803,32.596073,5.495161,19.8,322.792,8.5,9.0,8.5,0.0,,,,35136.004,42822.508,20.08,84.0,22.911001,25.261,24.106833,87.27274,0.48199996,4.0916905
C,2016-04-22,23.961,27.011,25.496414,29.43311,33.298237,31.488657,4.3498964,17.28,6.6134033,14.699999,12.0,14.699999,0.0,,,,12736.186,42800.62,10.31,94.666664,23.711,25.211,24.377665,93.62579,0.47487497,2.1138287
C,2016-04-23,23.511,31.661001,26.57767,28.924809,38.618717,32.429684,5.315336,24.119999,359.57245,0.2,2.0,0.2,0.0,,,,37445.715,42779.02,20.43,71.208336,23.111,25.561,23.97558,86.95099,0.44333336,4.209947
C,2016-04-24,23.811,32.560997,27.608915,28.60968,38.823906,32.97441,10.365251,29.88,336.85147,0.0,0.0,0.0,0.0,,,,39944.805,42757.69,22.82,68.0,22.811,25.211,23.911003,81.89333,0.44458333,4.8146415
C,2016-04-25,23.961,32.510998,27.517252,28.873268,38.734005,32.6451,9.007196,30.599998,354.80566,0.1,1.0,0.1,0.0,,,,38863.01,42736.484,21.12,51.791668,23.111,24.761,23.742249,81.072784,0.43791667,4.468091
C,2016-04-26,24.261,32.111,27.596415,29.62471,39.52184,33.350727,9.47012,29.16,350.7634,1.9000001,4.0,1.9000001,0.0,,,,39251.527,42715.375,21.38,59.375,23.811,25.461,24.490166,84.17249,0.43208337,4.4331484
C,2016-04-27,19.811,27.761,24.329748,19.404331,33.25545,28.382868,18.59845,45.0,134.19768,9.7,7.0,9.7,0.0,,,,14807.257,42694.387,9.71,82.333336,15.361,25.211,22.64225,90.532074,0.4469167,1.938443
C,2016-04-28,18.261,20.261,19.225582,17.407038,20.695723,18.845991,13.479583,35.28,150.9718,0.0,0.0,0.0,0.0,,,,15181.13,42673.543,8.71,98.75,11.811001,15.011001,13.250584,68.459435,0.44812486,2.3198173
C,2016-04-29,17.161001,27.761,21.500586,18.423262,31.659111,23.683937,8.4963045,24.119999,120.56617,0.0,0.0,0.0,0.0,,,,37342.6,42652.848,22.14,41.541668,15.211,21.611,16.708918,75.475464,0.44279173,4.200861
C,2016-04-30,21.761,26.911001,23.694334,24.86052,29.188866,26.64601,13.281023,35.28,130.7059,0.0,0.0,0.0,0.0,,,,20867.254,42632.324,13.16,88.75,18.911001,20.811,20.029749,80.63701,0.43429157,2.7981815
C,2016-05-01,20.411001,27.611,23.677666,21.807,29.938751,25.92982,13.202726,34.2,140.19447,0.0,0.0,0.0,0.0,,,,25815.473,42611.98,16.54,62.583332,17.611,21.611,18.863081,75.30256,0.4284167,3.460073
C,2016-05-02,19.461,29.861,24.4235,21.903893,34.965874,28.113794,7.628263,19.44,160.04715,0.0,0.0,0.0,0.0,,,,34223.695,42591.848,20.89,27.333334,18.561,24.761,20.28808,79.57669,0.41962495,4.1300597
C,2016-05-03,21.261,30.711,25.360998,25.007792,35.899174,30.155588,5.495161,19.8,152.89955,0.7,1.0,0.7,0.0,,,,39496.38,42571.938,20.28,27.166666,20.761,24.711,22.236,84.58928,0.41175,4.1067452
C,2016-05-04,22.261,30.411001,25.658915,26.198849,36.316833,30.273558,9.178235,32.760002,130.24504,0.6,2.0,0.6,0.0,,,,39578.785,42552.26,19.31,47.458332,21.761,23.811,22.688082,84.82529,0.40925002,3.8916187
C,2016-05-05,22.311,29.211,25.121416,26.885452,33.933846,30.326508,4.379589,20.519999,209.42735,1.7,6.0,1.7,0.0,,,,37934.07,42532.848,14.96,87.125,22.211,24.411001,23.092249,89.21765,0.4120001,2.9951267
C,2016-05-06,23.161001,30.161001,25.754753,28.473309,37.013172,31.468641,5.991594,17.64,30.518122,1.9000001,7.0,1.9000001,0.0,,,,36000.0,42513.707,18.34,58.583332,23.061,25.011,23.63183,89.13831,0.42433324,3.7300653
C,2016-05-07,23.111,29.511,25.629751,28.224121,35.691227,31.340597,4.8965297,20.880001,2.0094874,1.6,5.0,1.6,0.0,,,,33273.21,42494.863,15.56,92.416664,23.111,24.861,23.944334,91.06135,0.43266663,3.155232
C,2016-05-08,22.861,31.311,25.600578,27.721771,37.84328,31.212814,6.9247384,17.28,14.989906,6.9999995,7.0,6.9999995,0.0,,,,35547.055,42476.332,15.93,97.0,22.811,25.161001,23.875582,90.782936,0.45312497,3.222723
C,2016-05-09,22.661001,26.561,24.413084,27.610165,32.954372,30.01742,5.2416787,15.119999,18.778107,14.800001,15.0,14.800001,0.0,,,,6420.648,42458.133,9.7,99.625,22.661001,25.411001,23.898497,97.02343,0.492125,1.9362423
C,2016-05-10,22.911001,29.861,25.17975,27.791553,36.162056,30.51304,4.5536795,16.919998,330.25522,1.0,4.0,1.0,0.0,,,,33666.613,42440.28,17.61,85.666664,22.761,24.411001,23.236,90.00375,0.47841668,3.528113
C,2016-05-11,22.761,30.711,25.894333,27.459057,37.855656,31.39382,7.8625183,19.08,359.05695,1.4000001,3.0,1.4000001,0.0,,,,38900.918,42422.8,17.81,59.75,22.711,24.611,23.735998,88.82676,0.4692917,3.607031
C,2016-05-12,23.411001,27.611,25.165167,28.554379,33.852345,30.750193,7.491114,18.72,18.435081,6.3999996,10.0,6.3999996,0.0,,,,21907.752,42405.71,10.95,83.75,23.361,25.861,24.1735,94.40449,0.46975005,2.1844404
C,2016-05-13,22.661001,27.561,24.467247,27.456669,33.423683,29.607437,8.089993,20.880001,141.98845,6.9000006,11.0,6.9000006,0.0,,,,31524.025,42389.027,13.09,92.291664,22.411001,24.361,23.394335,93.96865,0.4773333,2.529526
C,2016-05-14,22.561,28.811,24.958918,26.737305,35.16647,30.166616,7.8954163,28.44,144.77373,4.7,7.0,4.7,0.0,,,,34575.28,42372.754,15.89,72.708336,22.461,25.061,23.644335,92.731964,0.4900833,3.07923
C,2016-05-15,22.911001,29.961,25.2735,27.96317,36.766113,30.871271,5.634891,20.519999,256.23923,0.4,4.0,0.4,0.0,,,,33784.723,42356.746,17.04,81.041664,22.811,24.361,23.571417,91.03289,0.48508334,3.4375098
C,2016-05-16,23.111,28.511,25.140167,28.306622,35.518364,30.790224,6.151683,19.44,357.27374,3.6000001,8.0,3.6000001,0.0,,,,31699.215,42341.0,14.76,67.666664,22.911001,25.461,23.965164,93.46697,0.48654166,2.9378664
C,2016-05-17,23.261,28.611,25.06933,28.485237,35.11808,30.71367,5.8603754,17.28,93.527405,6.0,8.0,6.0,0.0,,,,33313.18,42325.53,13.19,85.208336,23.161001,25.811,24.021416,94.25773,0.46933332,2.6199968
C,2016-05-18,23.261,29.561,25.296417,28.476692,35.796986,30.820593,5.904439,22.68,40.667576,1.0,2.0,1.0,0.0,,,,30137.154,42310.348,14.98,82.916664,23.161001,24.411001,23.592253,90.947136,0.46758333,3.024768
C,2016-05-19,22.311,27.061,24.321417,26.913708,33.310738,29.638756,6.6185193,14.04,88.090904,18.4,19.0,18.4,0.0,,,,24465.555,42295.465,10.39,84.458336,22.311,24.661001,23.598501,95.84884,0.47683334,2.0550268
C,2016-05-20,22.361,27.561,24.344332,27.208858,34.852108,29.786692,4.5536795,16.919998,140.45395,5.7999997,9.0,5.7999997,0.0,,,,29368.604,42280.906,13.01,91.541664,22.361,25.511,23.465166,95.124176,0.4510417,2.5745862
C,2016-05-21,23.011,29.411001,25.533918,28.003159,35.175213,30.811554,6.1305785,19.08,143.95363,0.70000005,5.0,0.70000005,0.0,,,,35201.85,42266.67,15.94,80.875,22.311,24.161001,23.404749,88.82348,0.47629175,3.2052124
C,2016-05-22,23.311,28.511,25.32975,28.088467,34.390743,30.750154,5.8048253,23.4,191.67152,3.6,9.0,3.6,0.0,,,,34538.5,42252.785,15.34,75.833336,23.211,24.411001,23.779749,91.5595,0.4714584,3.046528
C,2016-05-23,22.911001,27.461,24.467249,27.311852,33.8014,29.403494,10.009036,25.199999,147.23962,15.6,17.0,15.6,0.0,,,,24085.072,42239.26,11.04,90.666664,22.911001,25.511,23.613083,95.08665,0.48449996,2.0430958
C,2016-05-24,21.961,26.311,23.521414,25.12636,28.946636,26.658037,12.738099,34.2,145.85893,0.8000001,4.0,0.8000001,0.0,,,,21597.525,42226.117,10.77,94.416664,19.861,23.311,21.25683,87.7049,0.46866676,2.198167
C,2016-05-25,19.861,27.561,23.504747,22.858398,30.983574,26.926931,7.5942073,23.4,112.890564,0.0,0.0,0.0,0.0,,,,24490.48,42213.36,14.1,68.083336,19.111,22.361,20.254747,82.82261,0.46404168,2.7959516
C,2016-05-26,21.311,28.961,25.019331,24.831757,33.304573,29.204521,6.489992,12.599999,0.57293475,0.0,0.0,0.0,0.0,,,,27954.643,42201.008,16.15,85.291664,20.061,23.861,21.400581,81.333664,0.45479164,3.2119124
C,2016-05-27,21.611,29.611,25.238081,25.313938,35.690838,30.055029,6.2145634,20.519999,176.62123,0.1,1.0,0.1,0.0,,,,38630.5,42189.086,18.35,28.458334,21.411001,24.311,22.621416,86.57968,0.44591662,3.6669884
C,2016-05-28,22.411001,28.161001,24.95475,26.319178,32.815994,29.379232,11.440979,27.72,149.10736,4.1,4.0,4.1,0.0,,,,38781.59,42177.594,16.06,27.625,22.161001,23.561,22.806833,88.45569,0.44537506,3.1112592
C,2016-05-29,22.011,28.261,24.908915,25.695652,32.735138,29.106966,11.525623,29.88,140.02228,0.4,4.0,0.4,0.0,,,,38601.58,42166.56,17.9,23.875,21.411001,24.211,22.354752,86.60122,0.45008337,3.4579186
C,2016-05-30,21.661001,28.811,24.779749,25.919945,33.71593,29.561274,4.802999,16.919998,338.13358,0.5,3.0,0.5,0.0,,,,36042.152,42155.99,15.65,57.333332,21.611,23.461,22.504753,88.0613,0.441625,3.1106763
C,2016-05-31,22.211,29.111,24.744333,26.56275,35.23806,29.801737,7.7043357,23.759998,32.905273,6.0,6.0,6.0,0.0,,,,33774.355,42145.902,15.7,66.458336,22.161001,25.061,23.040167,90.69419,0.44762495,3.0726418
C,2016-06-01,21.561,28.761,24.398499,25.81022,35.59002,29.19779,6.638072,21.599998,337.19257,0.3,1.0,0.3,0.0,,,,35521.38,42136.316,16.62,96.791664,21.511,24.161001,22.588083,90.207436,0.47,3.2833366
C,2016-06-02,22.461,29.511,25.117249,26.673206,35.43238,29.887335,7.7879906,26.64,337.53006,0.3,2.0,0.3,0.0,,,,34903.37,42127.246,15.71,95.125,22.361,24.861,23.13183,89.414116,0.45358333,3.1325285
C,2016-06-03,22.711,29.311,25.165167,26.94463,35.674854,30.112549,7.8625183,22.68,347.38742,3.6,5.0,3.6,0.0,,,,34570.14,42118.69,15.62,42.666668,22.561,24.361,23.321419,90.092926,0.4527917,3.103931
C,2016-06-04,22.561,29.061,25.008917,26.760777,34.052197,29.61772,9.360001,27.359999,346.70914,0.4,1.0,0.4,0.0,,,,32986.73,42110.574,13.91,77.041664,22.361,24.511,22.950584,89.1639,0.46687505,2.8083844
C,2016-06-05,22.061,29.261,25.1485,26.203777,34.715836,29.687086,7.928178,27.72,342.39145,0.4,2.0,0.4,0.0,,,,38316.63,42102.895,17.01,33.958332,21.961,24.311,22.769335,87.49412,0.45041668,3.3634677
C,2016-06-06,22.461,30.211,25.483915,26.861473,36.68093,30.703379,7.10031,19.44,329.06516,2.6,3.0,2.6,0.0,,,,38096.664,42095.652,18.53,34.291668,22.411001,25.011,23.467247,89.41666,0.44545838,3.6737347
C,2016-06-07,22.311,29.911001,25.381834,26.432732,36.485428,30.401482,7.42159,19.08,333.08563,1.2,3.0,1.2,0.0,,,,38381.914,42088.85,17.82,43.125,22.161001,24.811,23.356833,89.30246,0.45095837,3.526022
C,2016-06-08,22.761,28.811,24.89225,27.42787,34.445698,30.133896,6.3690495,16.919998,22.182013,6.4999995,10.0,6.4999995,0.0,,,,28053.691,42082.504,12.74,66.583336,22.611,24.561,23.556831,92.74749,0.4634583,2.4935677
C,2016-06-09,21.961,24.961,23.158918,25.947998,30.48206,27.688227,11.269782,25.56,120.58632,10.200002,15.0,10.200002,0.0,,,,1174.0609,42076.61,6.63,95.083336,21.961,23.861,22.779749,97.76591,0.48537502,1.2041081
C,2016-06-10,21.361,24.461,22.452665,24.829807,28.56974,26.107817,9.793059,24.84,129.23398,3.0000002,8.0,3.0000002,0.0,,,,11108.027,42071.18,8.17,94.75,20.811,22.361,21.460999,94.362144,0.49687502,1.6116346
C,2016-06-11,21.911001,26.161001,23.290167,24.721014,29.064419,26.290787,12.229406,32.760002,141.1488,0.3,2.0,0.3,0.0,,,,27906.473,42066.21,11.04,88.208336,20.311,21.461,20.731834,85.91132,0.48658323,2.2327158
C,2016-06-12,20.511,25.061,22.613083,22.347733,26.418411,24.590775,14.773164,37.8,141.60992,0.0,0.0,0.0,0.0,,,,18146.33,42061.72,11.57,89.333336,17.861,20.611,19.09225,80.938774,0.47416666,2.3877866
C,2016-06-13,18.111,26.611,21.748497,18.654108,29.835735,23.480211,8.854829,23.759998,151.28412,0.0,0.0,0.0,0.0,,,,38561.223,42057.695,20.08,40.375,15.211,21.411001,17.123503,75.88799,0.46179175,3.8093834
C,2016-06-14,18.211,26.961,22.779749,20.321327,30.770405,26.026125,5.3999996,15.119999,115.529625,0.0,0.0,0.0,0.0,,,,32105.098,42054.16,14.63,29.208334,17.961,22.361,19.6735,83.77176,0.44912496,2.8382876
C,2016-06-15,18.761,28.961,23.64225,21.306473,33.33334,27.283424,6.638072,19.8,129.01387,0.0,0.0,0.0,0.0,,,,38600.613,42051.11,19.59,14.333333,18.461,23.161001,20.481834,84.12659,0.44050005,3.814459
C,2016-06-16,20.211,29.061,24.592249,23.750832,34.247677,29.019796,5.495161,19.8,115.26308,0.3,2.0,0.3,0.0,,,,37192.855,42048.547,17.65,31.041666,20.211,23.761,21.827665,85.66389,0.43112496,3.4941995
C,2016-06-17,21.361,28.211,24.394333,25.566694,32.994324,29.12889,6.439876,27.0,116.56498,3.3999999,5.0,3.3999999,0.0,,,,38301.246,42046.48,15.33,27.958334,21.111,23.661001,22.581835,90.086334,0.43833336,2.947569
C,2016-06-18,21.411001,27.611,23.623497,25.537153,32.002083,28.151213,8.891343,28.08,139.34755,5.2,7.0,5.2,0.0,,,,33122.848,42044.918,15.05,52.208332,21.361,23.161001,22.192251,92.1661,0.47149992,2.8677967
C,2016-06-19,21.461,27.911001,23.663084,24.991474,32.50001,28.067625,8.891343,28.8,159.69952,1.3000001,4.0,1.3000001,0.0,,,,30350.79,42043.855,13.69,69.125,21.361,23.861,22.29225,92.55604,0.47333333,2.6494966
C,2016-06-20,21.161001,28.461,24.006834,24.76096,33.82518,28.520845,7.0911775,26.28,168.2544,1.7,6.0,1.7,0.0,,,,37424.5,42043.3,16.47,56.208332,21.011,23.561,22.327665,90.97211,0.4660833,3.1695888
C,2016-06-21,20.661001,28.311,24.05475,23.741962,31.487,27.667627,10.009036,28.44,149.64746,0.3,3.0,0.3,0.0,,,,38705.426,42043.26,17.51,73.541664,19.811,22.361,21.094332,84.80599,0.45624995,3.433962
C,2016-06-22,20.861,27.711,24.10475,23.79739,31.153389,27.536688,8.714677,31.319998,138.09161,0.1,1.0,0.1,0.0,,,,37573.996,42043.74,16.8,48.125,19.911001,22.961,20.844332,82.93246,0.44345835,3.302439
C,2016-06-23,20.511,28.611,24.24433,23.551847,32.641285,28.011251,7.2,23.039999,165.91985,0.0,0.0,0.0,0.0,,,,38591.723,42044.734,18.13,16.083334,19.911001,22.561,20.983915,83.41709,0.4330833,3.5523503
C,2016-06-24,20.311,29.461,24.715164,23.424967,34.37794,28.852112,6.2145634,12.959999,231.65437,0.0,0.0,0.0,0.0,,,,38770.203,42046.273,18.89,35.083332,19.811,23.911001,21.115166,81.92081,0.42187503,3.712177
C,2016-06-25,21.711,29.561,24.954748,25.421265,35.66047,29.76136,6.297428,19.8,328.74374,2.3000002,4.0,2.3000002,0.0,,,,38004.12,42048.34,16.22,57.958332,21.461,23.711,22.600584,87.558586,0.414875,3.2159247
C,2016-06-26,22.611,26.161001,24.008917,27.260366,32.874172,29.323929,6.1094027,23.759998,358.36346,11.599999,9.0,11.599999,0.0,,,,29757.973,42050.934,12.2,89.125,22.511,24.961,23.358915,96.273926,0.45091662,2.3804936
C,2016-06-27,22.461,27.011,23.981834,26.79349,31.677948,28.730667,6.162207,30.239998,182.8063,1.1,4.0,1.1,0.0,,,,22650.95,42054.04,10.63,87.625,22.361,23.461,22.7985,93.43928,0.47504163,2.1020415
C,2016-06-28,21.061,26.911001,23.338081,24.685753,31.107319,27.431246,10.365251,31.319998,165.11948,3.6999998,11.0,3.6999998,0.0,,,,29680.574,42057.66,11.61,74.666664,20.811,23.611,22.038084,92.678215,0.48045826,2.2043214
C,2016-06-29,20.411001,28.861,24.033915,23.633892,34.046333,27.868332,8.891344,23.759998,171.77728,0.0,0.0,0.0,0.0,,,,38630.29,42061.773,19.47,17.0,19.961,22.861,21.183916,85.63671,0.469625,3.7467718
C,2016-06-30,19.561,28.911001,24.069334,22.355043,33.367176,27.974464,6.618519,17.64,187.78691,0.0,0.0,0.0,0.0,,,,37566.188,42066.387,18.67,20.166666,19.511,23.261,21.008915,84.565254,0.4493334,3.6490116
C,2016-07-01,19.761,28.811,24.273497,22.974665,32.512695,28.333689,6.638072,20.16,158.07034,0.0,0.0,0.0,0.0,,,,36314.67,42071.48,17.18,83.666664,19.661001,22.911001,21.11725,83.96637,0.43608344,3.4241962
C,2016-07-02,19.711,29.611,24.815165,22.936262,33.43205,28.958275,5.815978,17.64,163.62791,0.0,0.0,0.0,0.0,,,,35670.3,42077.047,17.97,78.375,19.561,24.061,21.252668,82.23116,0.4251666,3.5798707
C,2016-07-03,19.761,29.611,24.038084,23.034828,33.831543,28.2069,5.8048253,14.759999,290.75418,0.2,1.0,0.2,0.0,,,,32396.0,42083.086,15.58,83.0,19.711,23.461,21.23392,85.78483,0.4150834,3.112536
C,2016-07-04,21.211,28.461,24.4485,24.436167,32.628204,28.380274,7.9932966,20.16,338.5934,0.0,0.0,0.0,0.0,,,,37961.363,42089.582,16.32,48.583332,20.611,22.811,21.494333,84.82035,0.40845838,3.2515109
C,2016-07-05,21.661001,30.111,25.196417,25.64971,34.399117,29.570608,7.10031,17.28,357.3792,0.2,2.0,0.2,0.0,,,,37776.906,42096.523,17.69,34.625,21.111,23.461,22.011,84.059654,0.40266672,3.570179
C,2016-07-06,22.661001,28.861,25.246416,26.846125,35.162064,29.85315,7.5170207,20.16,338.94717,2.1999998,6.0,2.1999998,0.0,,,,30995.33,42103.91,15.1,84.625,21.961,23.811,22.646416,86.09362,0.40145835,3.0432322
C,2016-07-07,21.961,28.361,24.602667,26.261068,33.42178,29.42087,5.0142193,20.880001,42.510296,1.7,7.0,1.7,0.0,,,,31750.143,42111.73,12.39,83.291664,21.861,23.411001,22.619331,89.3377,0.42033336,2.5141032
C,2016-07-08,21.261,27.711,23.894331,24.820297,32.13364,27.855377,7.8625183,20.880001,171.99266,1.1,4.0,1.1,0.0,,,,36475.746,42119.977,13.42,78.75,21.061,23.161001,21.692251,88.045135,0.42600003,2.6208687
C,2016-07-09,21.511,30.011,24.783915,25.66413,35.705692,29.63388,4.39436,14.759999,296.56497,0.1,1.0,0.1,0.0,,,,34542.996,42128.633,17.81,53.375,21.161001,24.111,22.11725,86.75869,0.41737506,3.5461948
C,2016-07-10,22.161001,30.711,25.569334,26.244589,36.24981,30.37131,7.5685663,21.96,335.07825,1.2,2.0,1.2,0.0,,,,37870.81,42137.7,18.51,58.625,21.811,24.511,22.733917,85.7654,0.40591666,3.704307
C,2016-07-11,22.761,31.061,25.781836,27.232132,36.61032,30.516184,6.989936,24.48,327.86273,0.2,1.0,0.2,0.0,,,,37479.19,42147.16,18.52,41.916668,21.661001,23.661001,22.729752,84.830154,0.402625,3.7738512
C,2016-07-12,22.261,30.861,25.913084,26.243986,35.259777,30.233238,7.771331,24.84,335.03928,0.4,1.0,0.4,0.0,,,,38666.176,42157.016,18.34,18.166666,20.761,23.611,22.33808,82.30363,0.39258334,3.7638772
C,2016-07-13,22.661001,30.861,25.881836,26.866264,36.674007,30.668076,7.2359104,19.44,352.21783,0.3,2.0,0.3,0.0,,,,37612.344,42167.266,16.54,29.208334,22.211,23.911001,22.890165,84.737335,0.38558337,3.3711698
C,2016-07-14,21.761,28.911001,24.713083,25.532024,34.481342,29.295874,9.0645685,21.96,332.23373,4.1,7.0,4.1,0.0,,,,37574.168,42178.008,15.38,64.041664,21.411001,24.211,22.704748,89.00051,0.3973333,2.9975493
C,2016-07-15,21.911001,29.911001,24.890167,25.78268,34.02125,29.037209,9.0,30.599998,324.30984,0.2,1.0,0.2,0.0,,,,36437.21,42189.242,17.8,45.375,21.461,23.811,22.108915,85.94981,0.42608336,3.5714035
C,2016-07-16,21.711,31.561,26.063086,25.50464,36.583134,30.70468,6.792466,19.08,334.48242,0.1,1.0,0.1,0.0,,,,38779.23,42200.957,19.88,11.541667,20.261,24.461,22.3235,82.12116,0.40945837,4.038081
C,2016-07-17,22.711,30.311,25.567247,26.732964,34.14467,30.103853,10.383987,29.519999,145.61958,1.9000001,10.0,1.9000001,0.0,,,,36939.098,42213.13,15.57,45.541668,21.461,24.661001,22.633917,84.78251,0.4004166,3.1712496
C,2016-07-18,22.211,27.811,24.615166,26.107208,31.928844,28.724792,7.7043357,22.68,135.72885,0.90000004,6.0,0.90000004,0.0,,,,36873.895,42225.746,15.09,83.541664,20.461,23.511,21.685999,84.80272,0.40212497,3.007622
C,2016-07-19,20.661001,30.311,24.881834,24.402931,33.499245,28.28575,8.435069,23.759998,191.4695,0.0,0.0,0.0,0.0,,,,37652.19,42238.79,19.08,41.875,17.861,22.311,20.425585,79.217674,0.3944583,3.9848273
C,2016-07-20,19.311,30.911001,25.281832,21.70718,33.598465,28.02503,7.928177,23.039999,155.47516,0.0,0.0,0.0,0.0,,,,38777.375,42252.24,19.32,38.958332,16.511,20.511,18.906834,70.42345,0.3800417,4.1380577
C,2016-07-21,19.561,31.361,25.110994,22.396032,35.385822,27.945091,9.1641035,16.56,152.08719,0.0,0.0,0.0,0.0,,,,38600.273,42266.08,20.22,5.7916665,17.311,21.811,18.625582,69.93307,0.36704168,4.2923126
C,2016-07-22,20.761,31.561,25.681831,24.060978,34.55342,29.124067,7.6367526,19.8,173.65987,0.0,0.0,0.0,0.0,,,,39349.914,42280.293,19.46,8.375,17.861,22.611,20.254747,74.87239,0.35645834,4.0783305
C,2016-07-23,21.111,31.061,25.785995,24.405848,34.99477,29.433693,8.942214,17.28,334.58072,0.0,0.0,0.0,0.0,,,,39139.67,42294.867,18.82,13.583333,18.611,21.511,20.533915,75.27474,0.3471667,3.7901635
C,2016-07-24,21.711,31.211,26.03183,25.438038,36.128696,30.05278,8.287822,20.880001,354.47253,0.1,1.0,0.1,0.0,,,,39147.957,42309.78,18.21,22.583334,20.211,22.061,21.333916,77.2778,0.34041667,3.7276242
C,2016-07-25,22.111,31.961,26.311003,26.12376,36.63056,30.580873,6.87779,21.24,347.89233,0.1,1.0,0.1,0.0,,,,38435.105,42325.02,18.06,31.5,20.311,22.611,21.825584,78.354706,0.33483335,3.7983348
C,2016-07-26,22.711,32.510998,26.810997,26.930851,37.051903,30.688787,7.653705,23.759998,323.04053,0.2,1.0,0.2,0.0,,,,37961.5,42340.562,17.7,23.375,19.711,22.361,21.358915,74.08647,0.32987502,3.8810585
C,2016-07-27,22.411001,32.411,26.954748,27.024578,35.58286,30.95614,8.311245,31.319998,177.76308,0.2,1.0,0.2,0.0,,,,36991.414,42356.406,17.2,31.708334,18.761,22.811,21.363081,74.115425,0.3276667,3.8755038
C,2016-07-28,22.811,31.961,26.446413,26.896585,37.217834,30.657518,6.162207,30.239998,314.69687,1.2,7.0,1.2,0.0,,,,36655.61,42372.523,16.68,50.291668,20.161001,22.761,21.400583,74.9838,0.3299583,3.4976087
C,2016-07-29,22.411001,31.661001,26.106833,26.821129,36.038944,30.355951,7.653705,29.88,283.8462,0.4,2.0,0.4,0.0,,,,37913.043,42388.902,18.07,48.166668,19.911001,22.561,21.835999,79.358315,0.33462504,3.7542536
C,2016-07-30,22.411001,32.661,26.902666,26.290705,36.398697,30.718834,8.12197,21.24,270.32007,0.0,0.0,0.0,0.0,,,,38885.21,42405.527,18.93,26.916666,18.011,22.061,21.025583,73.21012,0.33129168,4.059299
C,2016-07-31,22.511,33.060997,27.127665,26.774342,37.47322,30.947126,8.707237,19.44,320.9906,0.0,0.0,0.0,0.0,,,,38263.742,42422.383,18.11,48.708332,19.111,22.361,21.017248,72.03586,0.32454166,3.8930824
